article_id,prod_name,product_type,product_type_name,product_group_name,colour_group,colour_group_name,perceived_colour_value,perceived_colour_value_name,perceived_colour_master,perceived_colour_master_name,department,department_name,index,index_name,index_group,index_group_name,section,section_name,garment_group,garment_group_name
4915,Robert Button Cardigan,245,Cardigan,Garment Upper body,9,Black,4,Dark,5,Black,1644,Projects Jersey & Knitwear,D,Divided,2,Divided,50,Divided Projects,1005,Jersey Fancy
4916,Mona Scallop,252,Sweater,Garment Upper body,51,Light Pink,1,Dusty Light,4,Pink,1644,Projects Jersey & Knitwear,D,Divided,2,Divided,50,Divided Projects,1005,Jersey Fancy
4917,Finn Blouse,258,Blouse,Garment Upper body,9,Black,4,Dark,5,Black,1545,Projects Woven Tops,D,Divided,2,Divided,50,Divided Projects,1010,Blouses
4918,Finn Blouse,258,Blouse,Garment Upper body,10,White,3,Light,9,White,1545,Projects Woven Tops,D,Divided,2,Divided,50,Divided Projects,1010,Blouses
4919,Betty Denim blouse,258,Blouse,Garment Upper body,72,Blue,7,Medium,2,Blue,1545,Projects Woven Tops,D,Divided,2,Divided,50,Divided Projects,1010,Blouses
4920,Roberta NEW,258,Blouse,Garment Upper body,10,White,3,Light,9,White,1545,Projects Woven Tops,D,Divided,2,Divided,50,Divided Projects,1010,Blouses
4921,James biker.,262,Jacket,Garment Upper body,9,Black,4,Dark,5,Black,1201,Outwear,A,Ladieswear,1,Ladieswear,19,Womens Jackets,1007,Outdoor
4922,OP New Brazilian V-shape,286,Underwear bottom,Underwear,31,Light Orange,1,Dusty Light,3,Orange,1339,Clean Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear"
4923,OP New Brazilian V-shape,286,Underwear bottom,Underwear,51,Light Pink,3,Light,4,Pink,1339,Clean Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear"
4924,OP New Brazilian V-shape,286,Underwear bottom,Underwear,31,Light Orange,3,Light,3,Orange,1339,Clean Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear"
4925,OP New Brazilian V-shape,286,Underwear bottom,Underwear,10,White,3,Light,9,White,1339,Clean Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear"
4926,LEGGINGS BELLE YG,272,Trousers,Garment Lower body,9,Black,4,Dark,5,Black,8917,Young Girl Denim,I,Children Sizes 134-170,4,Baby/Children,77,Young Girl,1016,Trousers Denim
4927,LEGGINGS BELLE YG,272,Trousers,Garment Lower body,72,Blue,2,Medium Dusty,2,Blue,8917,Young Girl Denim,I,Children Sizes 134-170,4,Baby/Children,77,Young Girl,1016,Trousers Denim
4928,Keno phone bag,66,Bag,Accessories,9,Black,4,Dark,5,Black,3209,Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories
4929,Remy padded jacket,262,Jacket,Garment Upper body,9,Black,4,Dark,5,Black,1201,Outwear,A,Ladieswear,1,Ladieswear,19,Womens Jackets,1007,Outdoor
4930,Remy padded jacket,262,Jacket,Garment Upper body,14,Dark Beige,4,Dark,11,Beige,1201,Outwear,A,Ladieswear,1,Ladieswear,19,Womens Jackets,1007,Outdoor
4931,Flirty Nila ear cuff,508,Earrings,Accessories,5,Gold,5,Bright,15,Metal,4344,Jewellery,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories
4932,Flirty Nila ear cuff,508,Earrings,Accessories,3,Silver,3,Light,15,Metal,4344,Jewellery,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories
4933,GEORGIA BUCKET HAT,75,Hat/beanie,Accessories,9,Black,4,Dark,5,Black,3945,Knit & Woven,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories
4934,GEORGIA BUCKET HAT,75,Hat/beanie,Accessories,11,Off White,1,Dusty Light,9,White,3945,Knit & Woven,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories
4935,PENNY PONCHO,78,Other accessories,Accessories,9,Black,4,Dark,5,Black,3945,Knit & Woven,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories
4936,Vigo Velour Sweater,252,Sweater,Garment Upper body,12,Light Beige,1,Dusty Light,11,Beige,1647,Tops Knitwear,D,Divided,2,Divided,53,Divided Collection,1003,Knitwear
4937,Vigo Velour Sweater,252,Sweater,Garment Upper body,53,Dark Pink,5,Bright,4,Pink,1647,Tops Knitwear,D,Divided,2,Divided,53,Divided Collection,1003,Knitwear
4938,Samantha HW Cheeky bikin sless,286,Underwear bottom,Underwear,9,Black,4,Dark,5,Black,1339,Clean Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear"
4939,Samantha HW Cheeky bikin sless,286,Underwear bottom,Underwear,31,Light Orange,1,Dusty Light,3,Orange,1339,Clean Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear"
4940,Samantha HW Cheeky bikin sless,286,Underwear bottom,Underwear,19,Greenish Khaki,4,Dark,20,Khaki green,1339,Clean Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear"
4941,Tim Tam playsuit,267,Jumpsuit/Playsuit,Garment Full body,10,White,3,Light,9,White,1722,Trouser,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1009,Trousers
4942,Sienna dress,265,Dress,Garment Full body,12,Light Beige,1,Dusty Light,11,Beige,1636,Jersey fancy,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1005,Jersey Fancy
4943,Molly HW Trs,272,Trousers,Garment Lower body,9,Black,4,Dark,5,Black,1747,Trousers,D,Divided,2,Divided,53,Divided Collection,1009,Trousers
4944,Pia PU TRS,272,Trousers,Garment Lower body,9,Black,4,Dark,5,Black,1747,Trousers,D,Divided,2,Divided,53,Divided Collection,1009,Trousers
4945,DIV+ Frida HW jersey trs,272,Trousers,Garment Lower body,9,Black,4,Dark,5,Black,1652,Divided+,D,Divided,2,Divided,50,Divided Projects,1001,Unknown
4946,DIV+ Livia tee,255,T-shirt,Garment Upper body,8,Dark Grey,4,Dark,12,Grey,1652,Divided+,D,Divided,2,Divided,50,Divided Projects,1001,Unknown
4947,DIV+ Livia tee,255,T-shirt,Garment Upper body,9,Black,4,Dark,5,Black,1652,Divided+,D,Divided,2,Divided,50,Divided Projects,1001,Unknown
4948,DIV+ Babe LS,254,Top,Garment Upper body,9,Black,4,Dark,5,Black,1652,Divided+,D,Divided,2,Divided,50,Divided Projects,1001,Unknown
4949,Kim jersey headband,511,Hairband,Accessories,9,Black,4,Dark,5,Black,4343,Hair Accessories,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories
4950,Joker PREMIUM,252,Sweater,Garment Upper body,15,Greyish Beige,2,Medium Dusty,1,Mole,1626,Knitwear,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1003,Knitwear
4951,Batman PREMIUM,252,Sweater,Garment Upper body,9,Black,4,Dark,5,Black,1626,Knitwear,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1003,Knitwear
4952,Batman PREMIUM,252,Sweater,Garment Upper body,13,Beige,1,Dusty Light,1,Mole,1626,Knitwear,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1003,Knitwear
4953,LUCKY JUMPSUIT-w,267,Jumpsuit/Playsuit,Garment Full body,10,White,3,Light,9,White,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies
4954,Lash push body perth,283,Underwear body,Underwear,9,Black,4,Dark,5,Black,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear"
4955,Price DANNY rugby jacket,245,Cardigan,Garment Upper body,33,Dark Orange,2,Medium Dusty,13,Brown,7648,Kids Boy Jersey Fancy,H,Children Sizes 92-140,4,Baby/Children,46,Kids Boy,1005,Jersey Fancy
4956,DOMININC SWEATPANTS 2PK,272,Trousers,Garment Lower body,9,Black,4,Dark,5,Black,5833,Heavy Basic Jersey,F,Menswear,3,Menswear,26,Men Underwear,1002,Jersey Basic
4957,DOMININC SWEATPANTS 2PK,272,Trousers,Garment Lower body,8,Dark Grey,4,Dark,12,Grey,5833,Heavy Basic Jersey,F,Menswear,3,Menswear,26,Men Underwear,1002,Jersey Basic
4958,Mom Shorts HW Trash,274,Shorts,Garment Lower body,72,Blue,3,Light,2,Blue,1773,Denim Other Garments,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim
4959,Mom Shorts HW Trash,274,Shorts,Garment Lower body,9,Black,4,Dark,5,Black,1773,Denim Other Garments,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim
4960,Mom Shorts HW Trash,274,Shorts,Garment Lower body,72,Blue,2,Medium Dusty,2,Blue,1773,Denim Other Garments,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim
4961,MAGGIE SHIRT,259,Shirt,Garment Upper body,52,Pink,1,Dusty Light,4,Pink,1543,Tops Woven,D,Divided,2,Divided,53,Divided Collection,1010,Blouses
4962,MAGGIE SHIRT,259,Shirt,Garment Upper body,9,Black,4,Dark,5,Black,1543,Tops Woven,D,Divided,2,Divided,53,Divided Collection,1010,Blouses
4963,Inga 7p Ct Weekday Thong,286,Underwear bottom,Underwear,7,Grey,1,Dusty Light,12,Grey,1336,Shopbasket Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear"
4964,Bonn Structure Sweater,252,Sweater,Garment Upper body,52,Pink,7,Medium,4,Pink,1647,Tops Knitwear,D,Divided,2,Divided,53,Divided Collection,1003,Knitwear
4965,Bonn Structure Sweater,252,Sweater,Garment Upper body,10,White,3,Light,9,White,1647,Tops Knitwear,D,Divided,2,Divided,53,Divided Collection,1003,Knitwear
4966,Palm,272,Trousers,Garment Lower body,10,White,3,Light,9,White,1722,Trouser,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1009,Trousers
4967,Palm,272,Trousers,Garment Lower body,12,Light Beige,1,Dusty Light,11,Beige,1722,Trouser,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1009,Trousers
4968,Thistle wrap lace playsuit,272,Trousers,Garment Lower body,10,White,3,Light,9,White,1710,Trouser,A,Ladieswear,1,Ladieswear,6,Womens Casual,1009,Trousers
4969,Barcelona linen dress,265,Dress,Garment Full body,10,White,3,Light,9,White,1310,Dress,A,Ladieswear,1,Ladieswear,6,Womens Casual,1013,Dresses Ladies
4970,Barcelona linen dress,265,Dress,Garment Full body,19,Greenish Khaki,2,Medium Dusty,20,Khaki green,1310,Dress,A,Ladieswear,1,Ladieswear,6,Womens Casual,1013,Dresses Ladies
4971,Poppy,265,Dress,Garment Full body,9,Black,4,Dark,5,Black,1322,Dress,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1013,Dresses Ladies
4972,Canvas jumpsuit,267,Jumpsuit/Playsuit,Garment Full body,13,Beige,1,Dusty Light,1,Mole,1722,Trouser,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1009,Trousers
4973,Dahlia top 3-pack.,306,Bra,Underwear,9,Black,4,Dark,5,Black,3937,UW,D,Divided,2,Divided,51,Divided Basics,1017,"Under-, Nightwear"
4974,Dahlia top 3-pack.,306,Bra,Underwear,62,Purple,2,Medium Dusty,6,Lilac Purple,3937,UW,D,Divided,2,Divided,51,Divided Basics,1017,"Under-, Nightwear"
4975,Cool Arizona ear cuff,70,Earring,Accessories,5,Gold,5,Bright,15,Metal,4344,Jewellery,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories
4976,Violet,258,Blouse,Garment Upper body,9,Black,4,Dark,5,Black,1522,Blouse,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1010,Blouses
4977,Venice,258,Blouse,Garment Upper body,9,Black,4,Dark,5,Black,1522,Blouse,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1010,Blouses
4978,Venice,258,Blouse,Garment Upper body,9,Black,4,Dark,5,Black,1522,Blouse,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1010,Blouses
4979,Skinny Ankle RW Brooklyn,272,Trousers,Garment Lower body,9,Black,4,Dark,5,Black,1722,Trouser,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1009,Trousers
4980,Skinny Ankle RW Brooklyn,272,Trousers,Garment Lower body,10,White,3,Light,9,White,1722,Trouser,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1009,Trousers
4981,Skinny Ankle RW Brooklyn,272,Trousers,Garment Lower body,71,Light Blue,1,Dusty Light,2,Blue,1722,Trouser,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1009,Trousers
4982,Skinny Ankle RW Brooklyn,272,Trousers,Garment Lower body,72,Blue,2,Medium Dusty,2,Blue,1722,Trouser,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1009,Trousers
4983,Skinny Ankle RW Brooklyn,272,Trousers,Garment Lower body,73,Dark Blue,2,Medium Dusty,2,Blue,1722,Trouser,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1009,Trousers
4984,Skinny Ankle RW Brooklyn,272,Trousers,Garment Lower body,7,Grey,4,Dark,12,Grey,1722,Trouser,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1009,Trousers
4985,CS liverno,258,Blouse,Garment Upper body,10,White,3,Light,9,White,1522,Blouse,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1010,Blouses
4986,Sedona Skirt(1),275,Skirt,Garment Lower body,9,Black,4,Dark,5,Black,1646,Knitwear Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1003,Knitwear
4987,Jasba check,264,Blazer,Garment Upper body,13,Beige,2,Medium Dusty,11,Beige,1222,Suit jacket,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1008,Dressed
4988,Jasba check,264,Blazer,Garment Upper body,9,Black,4,Dark,5,Black,1222,Suit jacket,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1008,Dressed
4989,Jasba jersey  shacket,264,Blazer,Garment Upper body,12,Light Beige,1,Dusty Light,11,Beige,1222,Suit jacket,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1008,Dressed
4990,Jasba jersey  shacket,264,Blazer,Garment Upper body,8,Dark Grey,4,Dark,12,Grey,1222,Suit jacket,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1008,Dressed
4991,Joshi denim shacket,264,Blazer,Garment Upper body,73,Dark Blue,2,Medium Dusty,2,Blue,1222,Suit jacket,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1008,Dressed
4992,Joshi denim shacket,264,Blazer,Garment Upper body,72,Blue,2,Medium Dusty,2,Blue,1222,Suit jacket,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1008,Dressed
4993,Osaka PU shacket,264,Blazer,Garment Upper body,9,Black,4,Dark,5,Black,1222,Suit jacket,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1008,Dressed
4994,Hanoi Oversize Blazer,264,Blazer,Garment Upper body,33,Dark Orange,2,Medium Dusty,13,Brown,1222,Suit jacket,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1008,Dressed
4995,Hat Bucket Reno Wool,76,Hat/brim,Accessories,8,Dark Grey,4,Dark,5,Black,9985,Accessories,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories
4996,AK Sonoma roll neck rib jersey,254,Top,Garment Upper body,11,Off White,1,Dusty Light,9,White,4020,AK Tops Jersey & Woven,D,Divided,2,Divided,70,Divided Asia keys,1005,Jersey Fancy
4997,AK Sonoma roll neck rib jersey,254,Top,Garment Upper body,42,Red,4,Dark,4,Pink,4020,AK Tops Jersey & Woven,D,Divided,2,Divided,70,Divided Asia keys,1005,Jersey Fancy
4998,AK Radamer dress,265,Dress,Garment Full body,9,Black,4,Dark,5,Black,5626,AK Dresses & Outdoor,D,Divided,2,Divided,70,Divided Asia keys,1013,Dresses Ladies
4999,AK Radamer dress,265,Dress,Garment Full body,12,Light Beige,1,Dusty Light,11,Beige,5626,AK Dresses & Outdoor,D,Divided,2,Divided,70,Divided Asia keys,1013,Dresses Ladies
5000,Palacio knitted skirt,275,Skirt,Garment Lower body,9,Black,4,Dark,5,Black,1616,Knitwear,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1003,Knitwear
5001,Palacio knitted skirt,275,Skirt,Garment Lower body,9,Black,4,Dark,5,Black,1616,Knitwear,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1003,Knitwear
5002,Samsom dress,265,Dress,Garment Full body,72,Blue,2,Medium Dusty,2,Blue,1616,Knitwear,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1003,Knitwear
5003,Kafka boot,87,Boots,Shoes,9,Black,4,Dark,5,Black,3529,Boots,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes
5004,Joyce high shaft,87,Boots,Shoes,9,Black,4,Dark,5,Black,3529,Boots,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes
5005,Joyce high shaft,87,Boots,Shoes,17,Yellowish Brown,2,Medium Dusty,13,Brown,3529,Boots,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes
5006,Shaw boot,87,Boots,Shoes,17,Yellowish Brown,2,Medium Dusty,13,Brown,3529,Boots,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes
5007,Ibsen boot,87,Boots,Shoes,9,Black,4,Dark,5,Black,3529,Boots,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes
5008,Ibsen boot,87,Boots,Shoes,12,Light Beige,1,Dusty Light,11,Beige,3529,Boots,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes
5009,Rilke boot,87,Boots,Shoes,13,Beige,2,Medium Dusty,11,Beige,3529,Boots,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes
5010,Shanghai CN,254,Top,Garment Upper body,10,White,3,Light,9,White,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic
5011,Shanghai CN,254,Top,Garment Upper body,9,Black,4,Dark,5,Black,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic
5012,Shanghai,254,Top,Garment Upper body,7,Grey,1,Dusty Light,12,Grey,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic
5013,Shanghai(1),254,Top,Garment Upper body,7,Grey,1,Dusty Light,2,Blue,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic
5014,ESSENTIAL LILAC TANK,253,Vest top,Garment Upper body,9,Black,4,Dark,5,Black,1660,Jersey,A,Ladieswear,1,Ladieswear,6,Womens Casual,1005,Jersey Fancy
5015,ESSENTIAL LILAC TANK,253,Vest top,Garment Upper body,10,White,3,Light,9,White,1660,Jersey,A,Ladieswear,1,Ladieswear,6,Womens Casual,1005,Jersey Fancy
5016,Panda Ballerina,86,Ballerinas,Shoes,9,Black,4,Dark,5,Black,3527,Flats,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes
5017,Picasso,265,Dress,Garment Full body,9,Black,4,Dark,5,Black,1322,Dress,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1013,Dresses Ladies
5018,Picasso,265,Dress,Garment Full body,11,Off White,1,Dusty Light,9,White,1322,Dress,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1013,Dresses Ladies
5019,PANDA DRESS,265,Dress,Garment Full body,42,Red,5,Bright,18,Red,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies
5020,JOE JERSEY ALINE,275,Skirt,Garment Lower body,9,Black,4,Dark,5,Black,1444,Skirts,D,Divided,2,Divided,53,Divided Collection,1012,Skirts
5021,Shelf pile jacket,262,Jacket,Garment Upper body,12,Light Beige,1,Dusty Light,11,Beige,1201,Outwear,A,Ladieswear,1,Ladieswear,19,Womens Jackets,1007,Outdoor
5022,Shelf pile jacket,262,Jacket,Garment Upper body,52,Pink,1,Dusty Light,1,Mole,1201,Outwear,A,Ladieswear,1,Ladieswear,19,Womens Jackets,1007,Outdoor
5023,Love 2p Ct Padded Softbra,306,Bra,Underwear,8,Dark Grey,4,Dark,12,Grey,1334,Casual Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear"
5024,Moss Boot,87,Boots,Shoes,9,Black,4,Dark,5,Black,3529,Boots,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes
5025,Pimento dress,265,Dress,Garment Full body,9,Black,4,Dark,5,Black,1616,Knitwear,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1003,Knitwear
5026,Snow petite chino RW,272,Trousers,Garment Lower body,9,Black,4,Dark,5,Black,1710,Trouser,A,Ladieswear,1,Ladieswear,6,Womens Casual,1009,Trousers
5027,Maxime,275,Skirt,Garment Lower body,9,Black,4,Dark,5,Black,1422,Skirt,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1012,Skirts
5028,Tindra 3-pack socks (C),302,Socks,Socks & Tights,52,Pink,1,Dusty Light,1,Mole,8396,Ladies Sport Acc,S,Sport,26,Sport,5,Ladies H&M Sport,1019,Accessories
5029,Tindra 3-pack socks,302,Socks,Socks & Tights,92,Green,2,Medium Dusty,12,Grey,8396,Ladies Sport Acc,S,Sport,26,Sport,5,Ladies H&M Sport,1019,Accessories
5030,Tindra 3-pack socks (C),302,Socks,Socks & Tights,9,Black,4,Dark,5,Black,8396,Ladies Sport Acc,S,Sport,26,Sport,5,Ladies H&M Sport,1019,Accessories
5031,Paris satin Kimono (W),305,Robe,Underwear,9,Black,4,Dark,5,Black,3709,Nightwear,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1017,"Under-, Nightwear"
5032,Skinny HW Ankle Queens(1),272,Trousers,Garment Lower body,9,Black,4,Dark,5,Black,1772,Denim Trousers,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim
5033,Skinny HW Ankle Queens,272,Trousers,Garment Lower body,9,Black,4,Dark,5,Black,1772,Denim Trousers,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim
5034,Skinny HW Ankle Queens,272,Trousers,Garment Lower body,71,Light Blue,1,Dusty Light,2,Blue,1772,Denim Trousers,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim
5035,Skinny HW Ankle Queens,272,Trousers,Garment Lower body,73,Dark Blue,2,Medium Dusty,2,Blue,1772,Denim Trousers,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim
5036,Cosmos dress,265,Dress,Garment Full body,90,Other Green,5,Bright,19,Green,1941,Blouse & Dress,A,Ladieswear,1,Ladieswear,18,Womens Trend,1010,Blouses
5037,Cosmos dress,265,Dress,Garment Full body,13,Beige,2,Medium Dusty,11,Beige,1941,Blouse & Dress,A,Ladieswear,1,Ladieswear,18,Womens Trend,1010,Blouses
5038,ED Fletcher Sweater,252,Sweater,Garment Upper body,8,Dark Grey,2,Medium Dusty,12,Grey,2034,Knitwear,A,Ladieswear,1,Ladieswear,8,Mama,1003,Knitwear
5039,Luna Sweater,252,Sweater,Garment Upper body,15,Greyish Beige,2,Medium Dusty,1,Mole,2034,Knitwear,A,Ladieswear,1,Ladieswear,8,Mama,1003,Knitwear
5040,Festival Penelope,258,Blouse,Garment Upper body,32,Orange,3,Light,3,Orange,1545,Projects Woven Tops,D,Divided,2,Divided,50,Divided Projects,1010,Blouses
5041,JORDAN DENIM BODYCON,265,Dress,Garment Full body,73,Dark Blue,4,Dark,2,Blue,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies
5042,Mom HW ankle Petite,272,Trousers,Garment Lower body,72,Blue,2,Medium Dusty,2,Blue,1774,OL Extended Sizes,A,Ladieswear,1,Ladieswear,57,Ladies Denim,1016,Trousers Denim
5043,Mom HW ankle Petite,272,Trousers,Garment Lower body,71,Light Blue,1,Dusty Light,2,Blue,1774,OL Extended Sizes,A,Ladieswear,1,Ladieswear,57,Ladies Denim,1016,Trousers Denim
5044,Vintage Slim ankle Petite,272,Trousers,Garment Lower body,72,Blue,3,Light,2,Blue,1774,OL Extended Sizes,A,Ladieswear,1,Ladieswear,57,Ladies Denim,1016,Trousers Denim
5045,Vintage Slim ankle Petite,272,Trousers,Garment Lower body,9,Black,4,Dark,5,Black,1774,OL Extended Sizes,A,Ladieswear,1,Ladieswear,57,Ladies Denim,1016,Trousers Denim
5046,ED Nora tee 2p,255,T-shirt,Garment Upper body,9,Black,4,Dark,5,Black,1919,Jersey,A,Ladieswear,1,Ladieswear,2,H&M+,1005,Jersey Fancy
5047,ED Nora tee 2p,255,T-shirt,Garment Upper body,51,Light Pink,1,Dusty Light,4,Pink,1919,Jersey,A,Ladieswear,1,Ladieswear,2,H&M+,1005,Jersey Fancy
5048,Ally s/l shirt dress,265,Dress,Garment Full body,9,Black,4,Dark,5,Black,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies
5049,ED Pingu,254,Top,Garment Upper body,8,Dark Grey,4,Dark,12,Grey,1919,Jersey,A,Ladieswear,1,Ladieswear,2,H&M+,1005,Jersey Fancy
